order_id,order_date,ship_date,customer_id,customer_name,segment,country,state,postal_code,region,person,product_id,category,subcategory,product_name,sales,quantity,discount,profit,returned
CA-2017-161830,2017-09-24,2017-09-26,Second Class,Max Engle,Consumer,United States,Seattle,98105.0,West,Anna Andreadi,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.9600,2,0.00,10.4284000000000000,
CA-2017-161830,2017-09-24,2017-09-26,Second Class,Max Engle,Consumer,United States,Seattle,98105.0,West,Anna Andreadi,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,14.9520,3,0.20,5.4201000000000000,
CA-2019-108329,2019-12-09,2019-12-14,Standard Class,Laurel Elliston,Consumer,United States,Whittier,90604.0,West,Anna Andreadi,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.7680,4,0.20,44.4768000000000000,
CA-2019-134635,2019-04-15,2019-04-17,Second Class,Noel Staavos,Corporate,United States,Los Angeles,90049.0,West,Anna Andreadi,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79.1400,3,0.00,36.4044000000000000,
US-2019-111745,2019-11-05,2019-11-06,First Class,Ruben Ausman,Corporate,United States,Farmington,87401.0,West,Anna Andreadi,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.9900,1,0.00,54.3966000000000000,
CA-2016-128237,2016-03-25,2016-03-30,Standard Class,Christina Anderson,Consumer,United States,San Francisco,94110.0,West,Anna Andreadi,OFF-AR-10003829,Office Supplies,Art,Newell 35,6.5600,2,0.00,1.9024000000000000,
CA-2016-128237,2016-03-25,2016-03-30,Standard Class,Christina Anderson,Consumer,United States,San Francisco,94110.0,West,Anna Andreadi,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.8800,2,0.00,3.7200000000000000,
CA-2016-128237,2016-03-25,2016-03-30,Standard Class,Christina Anderson,Consumer,United States,San Francisco,94110.0,West,Anna Andreadi,TEC-AC-10002558,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,45.4800,4,0.00,15.9180000000000000,
CA-2016-128237,2016-03-25,2016-03-30,Standard Class,Christina Anderson,Consumer,United States,San Francisco,94110.0,West,Anna Andreadi,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",25.4400,6,0.00,9.9216000000000000,
CA-2017-105725,2017-02-18,2017-02-24,Standard Class,Guy Thornton,Consumer,United States,Long Beach,90805.0,West,Anna Andreadi,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.0600,2,0.00,28.0876000000000000,
CA-2017-105725,2017-02-18,2017-02-24,Standard Class,Guy Thornton,Consumer,United States,Long Beach,90805.0,West,Anna Andreadi,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,35.5440,1,0.20,-0.8886000000000020,
CA-2018-108875,2018-09-24,2018-10-01,Standard Class,Craig Leslie,Home Office,United States,Aurora,80013.0,West,Anna Andreadi,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,21.4400,2,0.20,7.5040000000000000,
CA-2018-108875,2018-09-24,2018-10-01,Standard Class,Craig Leslie,Home Office,United States,Aurora,80013.0,West,Anna Andreadi,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,511.0560,9,0.20,-95.8230000000001000,
US-2019-140907,2019-12-10,2019-12-12,Second Class,Ben Peterman,Corporate,United States,Seattle,98103.0,West,Anna Andreadi,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.0800,3,0.00,4.9080000000000000,
US-2019-140907,2019-12-10,2019-12-12,Second Class,Ben Peterman,Corporate,United States,Seattle,98103.0,West,Anna Andreadi,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9000,5,0.00,38.9880000000000000,
US-2019-140907,2019-12-10,2019-12-12,Second Class,Ben Peterman,Corporate,United States,Seattle,98103.0,West,Anna Andreadi,OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers,18.2400,3,0.00,5.2896000000000000,
CA-2018-112109,2018-07-08,2018-07-12,Standard Class,Joe Elijah,Consumer,United States,Broomfield,80020.0,West,Anna Andreadi,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.9680,2,0.70,-13.3120000000000000,
CA-2018-112109,2018-07-08,2018-07-12,Standard Class,Joe Elijah,Consumer,United States,Broomfield,80020.0,West,Anna Andreadi,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.4880,7,0.20,-1.2558000000000100,
CA-2018-112109,2018-07-08,2018-07-12,Standard Class,Joe Elijah,Consumer,United States,Broomfield,80020.0,West,Anna Andreadi,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,8.7360,4,0.70,-6.1152000000000000,
CA-2018-112109,2018-07-08,2018-07-12,Standard Class,Joe Elijah,Consumer,United States,Broomfield,80020.0,West,Anna Andreadi,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.8800,3,0.20,74.5740000000000000,
CA-2018-145625,2018-09-11,2018-09-17,Standard Class,Kelly Collister,Consumer,United States,San Diego,92037.0,West,Anna Andreadi,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.6100,1,0.00,3.5767000000000000,
CA-2018-145625,2018-09-11,2018-09-17,Standard Class,Kelly Collister,Consumer,United States,San Diego,92037.0,West,Anna Andreadi,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,3347.3700,13,0.00,636.0003000000000000,
CA-2018-149916,2018-12-22,2018-12-24,Second Class,Emily Ducich,Home Office,United States,Seattle,98115.0,West,Anna Andreadi,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,55.3600,4,0.20,19.3760000000000000,
CA-2018-149916,2018-12-22,2018-12-24,Second Class,Emily Ducich,Home Office,United States,Seattle,98115.0,West,Anna Andreadi,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.5600,1,0.20,3.7570000000000000,
CA-2016-124079,2016-12-13,2016-12-17,Standard Class,Randy Ferguson,Corporate,United States,Phoenix,85023.0,West,Anna Andreadi,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",87.9600,3,0.20,7.6965000000000000,
CA-2016-124079,2016-12-13,2016-12-17,Standard Class,Randy Ferguson,Corporate,United States,Phoenix,85023.0,West,Anna Andreadi,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.2140,2,0.70,-4.1712000000000000,
CA-2017-146465,2017-11-20,2017-11-24,Standard Class,Patrick Bzostek,Home Office,United States,San Francisco,94122.0,West,Anna Andreadi,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,24.1920,9,0.20,7.5600000000000000,
CA-2018-100944,2018-09-24,2018-09-28,Standard Class,Edward Hooks,Corporate,United States,Los Angeles,90049.0,West,Anna Andreadi,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",304.9000,5,0.00,143.3030000000000000,
CA-2018-100944,2018-09-24,2018-09-28,Standard Class,Edward Hooks,Corporate,United States,Los Angeles,90049.0,West,Anna Andreadi,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.2400,5,0.20,56.3240000000000000,
CA-2018-105760,2018-06-19,2018-06-20,First Class,Karen Carlisle,Corporate,United States,San Francisco,94110.0,West,Anna Andreadi,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.1200,2,0.00,8.0464000000000000,
CA-2018-106397,2018-07-07,2018-07-13,Standard Class,Max Jones,Consumer,United States,Orem,84057.0,West,Anna Andreadi,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,12.9600,2,0.00,6.2208000000000000,
CA-2018-106397,2018-07-07,2018-07-13,Standard Class,Max Jones,Consumer,United States,Orem,84057.0,West,Anna Andreadi,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.9800,2,0.00,12.8744000000000000,
CA-2016-169726,2016-08-09,2016-08-13,Standard Class,Joseph Holt,Consumer,United States,Seattle,98103.0,West,Anna Andreadi,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,2060.7440,7,0.20,643.9825000000000000,
CA-2019-119011,2019-08-20,2019-08-25,Standard Class,Lisa Ryan,Corporate,United States,San Francisco,94109.0,West,Anna Andreadi,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,17.2200,3,0.00,5.1660000000000000,
CA-2019-119011,2019-08-20,2019-08-25,Standard Class,Lisa Ryan,Corporate,United States,San Francisco,94109.0,West,Anna Andreadi,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.5600,6,0.00,63.4368000000000000,
CA-2019-119011,2019-08-20,2019-08-25,Standard Class,Lisa Ryan,Corporate,United States,San Francisco,94109.0,West,Anna Andreadi,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,107.8800,3,0.20,10.7880000000000000,
US-2019-120418,2019-06-11,2019-06-12,First Class,Becky Castell,Home Office,United States,Peoria,85345.0,West,Anna Andreadi,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,280.7920,1,0.20,35.0990000000000000,
US-2019-120418,2019-06-11,2019-06-12,First Class,Becky Castell,Home Office,United States,Peoria,85345.0,West,Anna Andreadi,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",68.4480,4,0.20,7.7003999999999900,
US-2019-120418,2019-06-11,2019-06-12,First Class,Becky Castell,Home Office,United States,Peoria,85345.0,West,Anna Andreadi,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.0400,5,0.20,6.6030000000000000,
US-2019-120418,2019-06-11,2019-06-12,First Class,Becky Castell,Home Office,United States,Peoria,85345.0,West,Anna Andreadi,OFF-AR-10001955,Office Supplies,Art,Newell 319,15.8720,1,0.20,1.9840000000000000,
US-2019-120418,2019-06-11,2019-06-12,First Class,Becky Castell,Home Office,United States,Peoria,85345.0,West,Anna Andreadi,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,215.5920,3,0.20,-48.5082000000000000,
CA-2018-167241,2018-08-15,2018-08-22,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,90004.0,West,Anna Andreadi,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.0300,3,0.00,43.6842000000000000,
CA-2018-167241,2018-08-15,2018-08-22,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,90004.0,West,Anna Andreadi,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.9400,3,0.00,3.0498000000000000,
CA-2018-167241,2018-08-15,2018-08-22,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,90004.0,West,Anna Andreadi,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6000,3,0.20,10.3500000000000000,
CA-2018-167241,2018-08-15,2018-08-22,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,90004.0,West,Anna Andreadi,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.5200,4,0.00,18.0096000000000000,
CA-2017-163440,2017-03-22,2017-03-24,First Class,Ruben Dartt,Consumer,United States,Thousand Oaks,91360.0,West,Anna Andreadi,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.9840,2,0.20,1.1988000000000000,
CA-2019-118437,2019-06-17,2019-06-21,Second Class,Philip Fox,Consumer,United States,Olympia,98502.0,West,Anna Andreadi,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",155.2500,3,0.00,46.5750000000000000,
CA-2019-118437,2019-06-17,2019-06-21,Second Class,Philip Fox,Consumer,United States,Olympia,98502.0,West,Anna Andreadi,OFF-ST-10003722,Office Supplies,Storage,Project Tote Personal File,14.0300,1,0.00,4.0687000000000000,
US-2018-155768,2018-12-01,2018-12-01,Same Day,Laurel Beltran,Home Office,United States,Oxnard,93030.0,West,Anna Andreadi,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9000,1,0.00,22.9920000000000000,
US-2018-155768,2018-12-01,2018-12-01,Same Day,Laurel Beltran,Home Office,United States,Oxnard,93030.0,West,Anna Andreadi,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.9600,2,0.00,1.5980000000000000,
US-2018-155768,2018-12-01,2018-12-01,Same Day,Laurel Beltran,Home Office,United States,Oxnard,93030.0,West,Anna Andreadi,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.9400,3,0.00,222.5880000000000000,
US-2018-155768,2018-12-01,2018-12-01,Same Day,Laurel Beltran,Home Office,United States,Oxnard,93030.0,West,Anna Andreadi,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.9200,3,0.00,11.2308000000000000,
CA-2016-159814,2016-06-24,2016-06-28,Standard Class,Liz Pelletier,Consumer,United States,Tucson,85705.0,West,Anna Andreadi,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,4.2720,2,0.20,0.9612000000000000,
CA-2019-166695,2019-05-20,2019-05-24,Standard Class,Chuck Clark,Home Office,United States,Lakewood,90712.0,West,Anna Andreadi,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",518.2720,8,0.20,-97.1760000000001000,
CA-2019-166695,2019-05-20,2019-05-24,Standard Class,Chuck Clark,Home Office,United States,Lakewood,90712.0,West,Anna Andreadi,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,6.9800,1,0.00,3.3504000000000000,
CA-2019-166695,2019-05-20,2019-05-24,Standard Class,Chuck Clark,Home Office,United States,Lakewood,90712.0,West,Anna Andreadi,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,343.2000,1,0.20,38.6100000000000000,
CA-2017-107741,2017-03-08,2017-03-10,First Class,Fred Chung,Corporate,United States,Pueblo,81001.0,West,Anna Andreadi,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.4080,1,0.20,0.8946000000000000,
CA-2019-165155,2019-09-21,2019-09-23,First Class,Brendan Murry,Corporate,United States,Los Angeles,90045.0,West,Anna Andreadi,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.5100,1,0.00,3.8775000000000000,
CA-2017-165554,2017-05-18,2017-05-22,Standard Class,Anthony Jacobs,Corporate,United States,Los Angeles,90004.0,West,Anna Andreadi,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.8600,2,0.00,5.3214000000000000,
CA-2017-161452,2017-04-05,2017-04-11,Standard Class,Carol Adams,Corporate,United States,Los Angeles,90036.0,West,Anna Andreadi,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.2240,3,0.20,89.2224000000000000,
CA-2017-102316,2017-03-01,2017-03-03,Second Class,Dave Hallsten,Corporate,United States,Los Angeles,90045.0,West,Anna Andreadi,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.9840,2,0.20,1.1988000000000000,
CA-2017-102316,2017-03-01,2017-03-03,Second Class,Dave Hallsten,Corporate,United States,Los Angeles,90045.0,West,Anna Andreadi,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.7520,3,0.20,-20.7846000000000000,
CA-2016-141607,2016-12-12,2016-12-17,Standard Class,William Brown,Consumer,United States,Concord,94521.0,West,Anna Andreadi,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.3100,1,0.00,4.3310000000000000,
CA-2018-144729,2018-10-21,2018-10-25,Standard Class,Joel Eaton,Consumer,United States,San Diego,92037.0,West,Anna Andreadi,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.4400,3,0.00,1.5444000000000000,
CA-2018-108735,2018-04-17,2018-04-21,Standard Class,Jessica Myrick,Consumer,United States,Lakewood,90712.0,West,Anna Andreadi,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.4990,3,0.15,24.2352000000000000,
CA-2017-150714,2017-10-26,2017-11-01,Standard Class,Kristen Hastings,Corporate,United States,Springfield,97477.0,West,Anna Andreadi,OFF-LA-10001474,Office Supplies,Labels,Avery 477,146.5440,6,0.20,47.6268000000000000,
CA-2017-150714,2017-10-26,2017-11-01,Standard Class,Kristen Hastings,Corporate,United States,Springfield,97477.0,West,Anna Andreadi,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,131.9040,3,0.20,47.8152000000000000,
CA-2017-150714,2017-10-26,2017-11-01,Standard Class,Kristen Hastings,Corporate,United States,Springfield,97477.0,West,Anna Andreadi,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,203.8800,5,0.20,20.3880000000000000,
CA-2017-150714,2017-10-26,2017-11-01,Standard Class,Kristen Hastings,Corporate,United States,Springfield,97477.0,West,Anna Andreadi,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,14.3010,7,0.70,-10.4874000000000000,
CA-2017-150714,2017-10-26,2017-11-01,Standard Class,Kristen Hastings,Corporate,United States,Springfield,97477.0,West,Anna Andreadi,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,718.6400,10,0.20,-161.6940000000000000,
CA-2018-134222,2018-07-10,2018-07-11,Same Day,Nick Zandusky,Home Office,United States,Yuma,85364.0,West,Anna Andreadi,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,44.8560,6,0.70,-35.8848000000000000,
CA-2019-121489,2019-08-21,2019-08-25,Second Class,Candace McMahon,Corporate,United States,Seattle,98115.0,West,Anna Andreadi,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.7040,6,0.20,38.8704000000000000,
CA-2019-121489,2019-08-21,2019-08-25,Second Class,Candace McMahon,Corporate,United States,Seattle,98115.0,West,Anna Andreadi,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.5800,6,0.00,34.3548000000000000,
CA-2019-121489,2019-08-21,2019-08-25,Second Class,Candace McMahon,Corporate,United States,Seattle,98115.0,West,Anna Andreadi,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.1800,2,0.00,11.6130000000000000,
CA-2017-130204,2017-09-03,2017-09-09,Standard Class,David Bremer,Corporate,United States,San Francisco,94122.0,West,Anna Andreadi,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,31.4400,3,0.00,8.4888000000000000,
CA-2017-130204,2017-09-03,2017-09-09,Standard Class,David Bremer,Corporate,United States,San Francisco,94122.0,West,Anna Andreadi,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,17.9000,2,0.00,3.4010000000000000,
CA-2017-130204,2017-09-03,2017-09-09,Standard Class,David Bremer,Corporate,United States,San Francisco,94122.0,West,Anna Andreadi,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",129.4500,5,0.00,46.6020000000000000,
CA-2019-125913,2019-01-16,2019-01-16,Same Day,Jack O'Briant,Corporate,United States,Los Angeles,90008.0,West,Anna Andreadi,FUR-FU-10001487,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",27.9200,4,0.00,8.0968000000000000,
CA-2019-125913,2019-01-16,2019-01-16,Same Day,Jack O'Briant,Corporate,United States,Los Angeles,90008.0,West,Anna Andreadi,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.6720,7,0.20,-14.9877000000001000,
CA-2018-108056,2018-09-29,2018-10-03,Standard Class,Erin Smith,Corporate,United States,Springfield,97477.0,West,Anna Andreadi,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,859.2000,3,0.20,75.1800000000001000,
